petition_id,abstract,label,numberOfSignatures
7700,47,12,25
7701,60,13,329
7702,57,10,68
7703,29,7,29
7704,50,11,95
7705,41,12,991
7706,49,12,372
7707,48,4,257
7708,51,13,25
7709,56,13,41
7710,23,5,66
7711,58,14,1049
7712,51,12,13
7713,42,11,48
7714,37,12,61
7715,49,14,347
7716,52,13,15364
7717,24,11,2203
7718,45,10,7
7719,37,11,44
7720,50,12,19
7721,45,12,51
7722,31,9,83
7723,48,15,47
7724,26,9,3080
7725,50,11,279
7726,13,7,5736
7727,47,13,2331
7728,47,14,195
7729,7,12,9
7730,43,11,7
7731,46,8,70
7732,35,7,1393
7733,47,12,12239
7734,17,5,13990
7735,49,12,87
7736,48,12,31
7737,43,11,316
7738,46,13,1712
7739,45,10,2274
7740,41,9,135
7741,45,6,15
7742,40,4,43
7743,56,4,22
7744,48,15,14
7745,43,9,241
7746,48,7,1783
7747,41,10,16
7748,47,9,18381
7749,47,11,1200
7750,58,16,7
7751,44,9,21
7752,40,11,11
7753,12,11,236
7754,30,11,8700
7755,31,10,29
7756,41,8,9
7757,46,11,48
7758,50,8,253
7759,55,8,84
7760,48,13,19
7761,47,13,15
7762,47,9,244
7763,54,13,86
7764,46,13,31
7765,28,13,16
7766,57,14,10
7767,57,11,220
7768,50,13,177
7769,22,6,244
7770,46,12,1087
7771,50,14,493
7772,51,12,35
7773,22,13,13
7774,54,8,34
7775,23,11,16
7776,54,8,34
7777,39,7,10
7778,21,8,12
7779,54,12,158
7780,45,13,12
7781,49,9,147
7782,34,8,81
7783,37,14,241
7784,45,10,11
7785,48,14,34
7786,50,12,16
7787,58,14,372
7788,45,13,10
7789,39,12,33
7790,47,8,1807
7791,53,11,40
7792,52,15,81
7793,58,11,27
7794,43,7,14
7795,29,13,503
7796,48,10,1460
7797,44,10,9
7798,48,10,168
7799,46,8,16
7800,38,11,26
7801,52,10,53
7802,32,11,456
7803,50,8,18
7804,48,8,8368
7805,52,8,23
7806,42,12,53525
7807,33,8,4150262
7808,46,11,122
7809,44,9,120
7810,42,8,59
7811,47,10,46
7812,22,11,106
7813,54,11,12
7814,44,11,39
7815,34,12,20000
7816,48,12,326
7817,33,7,10
7818,31,12,66
7819,55,15,13
7820,40,6,1300
7821,47,10,144
7822,52,14,573
7823,50,13,56
7824,42,5,6679
7825,49,14,384
7826,45,10,22
7827,51,13,12
7828,50,11,12
7829,57,12,65
7830,41,9,1100
7831,40,11,11
7832,47,11,934
7833,33,15,25
7834,49,13,25533
7835,52,4,49
7836,52,4,16
7837,48,13,122
7838,43,10,7321
7839,38,9,4838
7840,45,13,62
7841,34,10,2694
7842,34,10,9
7843,51,14,176
7844,51,9,26
7845,38,11,2211
7846,52,14,9
7847,42,13,68
7848,51,12,4965
7849,42,12,60
7850,51,14,203
7851,40,10,64
7852,44,13,11
7853,51,11,45
7854,41,7,324
7855,46,11,24
7856,45,12,29
7857,48,12,17
7858,20,8,10
7859,51,13,47
7860,51,12,8
7861,44,12,207
7862,22,12,10
7863,43,14,34
7864,36,14,12
7865,56,8,120
7866,8,6,25638
7867,36,11,63
7868,46,8,35
7869,47,15,32
7870,55,14,17
7871,52,16,962
7872,30,14,45
7873,52,11,21
7874,41,11,8
7875,54,8,93
7876,45,12,181
7877,43,10,17
7878,47,9,48
7879,47,8,109
7880,54,5,162
7881,54,11,12967
7882,50,13,2924
7883,51,11,32
7884,45,7,59
7885,50,7,9
7886,40,8,337
7887,58,11,11
7888,22,7,59
7889,45,12,23
7890,37,11,96
7891,46,10,57
7892,50,14,6730
7893,30,13,2382
7894,47,11,48
7895,47,10,195
7896,46,11,81
7897,41,13,20
7898,35,10,190
7899,48,12,97
7900,15,16,13042
7901,45,12,8
7902,50,12,63
7903,47,9,2830
7904,20,10,36
7905,50,13,659
7906,50,15,97
7907,55,7,10821
7908,48,13,15
7909,43,10,325
7910,54,6,605
7911,35,8,6
7912,25,7,51
7913,56,10,116
7914,21,4,170
7915,43,9,47972
7916,45,13,17
7917,52,14,9
7918,47,12,449
7919,52,10,140
7920,38,13,11813
7921,39,4,1157
7922,44,11,17
7923,45,8,1265
7924,49,14,10
7925,48,14,500
7926,52,10,39
7927,53,11,328
7928,48,10,52
7929,53,11,157
7930,32,11,12
7931,52,12,330
7932,48,8,390
7933,45,11,288
7934,48,12,14
7935,37,9,19142
7936,50,14,1789
7937,47,14,17
7938,22,6,13
7939,51,7,16
7940,43,14,104
7941,54,15,319
7942,62,7,9
7943,49,15,15
7944,46,11,131
7945,49,13,14
7946,50,8,33
7947,51,10,31
7948,43,12,632
7949,47,13,10
7950,47,11,32
7951,48,14,1840
7952,48,10,108320
7953,51,6,61
7954,37,15,35
7955,51,15,8
7956,44,11,11
7957,27,11,13
7958,48,14,72
7959,55,17,19
7960,42,15,11697
7961,55,13,191
7962,39,17,22
7963,43,11,1000
7964,51,10,32
7965,52,15,23045
7966,41,7,41
7967,46,11,19
7968,56,12,844
7969,44,10,8
7970,43,13,18
7971,47,8,18679
7972,53,12,120
7973,43,11,61
7974,53,13,12
7975,54,13,1717
7976,44,11,31
7977,54,8,58
7978,49,10,22
7979,13,6,157
7980,54,11,26
7981,45,5,24194
7982,55,12,10
7983,47,3,963
7984,23,15,10
7985,51,15,105
7986,39,7,47
7987,55,13,392
7988,51,13,1015
7989,33,10,1041
7990,55,8,208
7991,47,11,103
7992,42,10,25
7993,39,7,19
7994,50,11,71
7995,38,9,24
7996,47,9,20
7997,44,10,3650
7998,48,10,10
7999,34,11,51
8000,48,12,29
8001,49,14,19
8002,56,12,13
8003,46,7,192080
8004,52,14,213
8005,43,8,30
8006,55,7,54
8007,45,13,201
8008,36,11,18
8009,53,13,62
8010,53,4,213
8011,35,10,12455
8012,43,9,170
8013,20,11,74
8014,34,12,1276
8015,50,7,11
8016,55,9,9
8017,33,14,71
8018,47,14,22
8019,47,7,55
8020,47,15,9
8021,45,12,139
8022,49,13,7
8023,25,8,40
8024,40,10,21
8025,35,11,1248
8026,53,10,28807
8027,41,13,6114
8028,42,13,12
8029,49,13,3871
8030,49,8,189
8031,53,10,940
8032,58,6,30
8033,53,12,14
8034,47,12,114
8035,46,13,138
8036,53,10,119
8037,46,10,403
8038,45,5,22
8039,50,11,33
8040,53,14,10
8041,53,9,11152
8042,50,11,11
8043,32,13,3381
8044,35,11,11
8045,53,12,13
8046,26,6,21
8047,52,12,38
8048,55,10,2225
8049,24,10,114
8050,36,12,11
8051,46,13,10
8052,47,5,38
8053,51,13,42
8054,24,6,13
8055,53,16,10544
8056,52,7,20
8057,54,6,2649
8058,52,11,10
8059,44,10,155
8060,43,15,37
8061,49,13,9723
8062,48,14,53
8063,48,5,6311
8064,49,12,47
8065,45,13,11
8066,50,6,8
8067,29,13,264
8068,33,6,1074
8069,47,13,1391
8070,38,11,14
8071,51,12,59
8072,54,11,26
8073,35,12,40
8074,51,16,12
8075,63,10,8
8076,54,10,147
8077,42,12,16
8078,47,6,5112
8079,46,13,18
8080,43,11,14
8081,26,9,16
8082,59,11,7
8083,40,5,1240
8084,48,10,9
8085,53,14,56
8086,48,12,16
8087,55,10,72
8088,16,8,32
8089,58,10,13
8090,53,10,41
8091,29,14,532
8092,42,7,85
8093,53,13,242
8094,44,6,89
8095,27,11,20
8096,44,14,23
8097,40,9,29
8098,44,11,1155
8099,52,12,17
8100,22,9,28
8101,51,14,478
8102,58,5,2602
8103,44,14,8
8104,58,13,67
8105,32,5,22146
8106,43,8,136
8107,25,6,19
8108,52,12,319
8109,41,13,57
8110,41,11,217
8111,45,6,1491
8112,54,12,63
8113,45,8,50
8114,37,9,3746
8115,45,8,30
8116,47,6,33
8117,55,12,19
8118,38,5,40
8119,43,9,9
8120,26,15,23
8121,42,12,12
8122,43,13,123
8123,37,12,225
8124,47,11,97
8125,54,13,3811
8126,23,8,73
8127,52,5,18
8128,33,8,19
8129,39,14,30
8130,40,9,349
8131,47,13,2562
8132,42,12,12
8133,45,11,127
8134,45,8,158
8135,54,13,37
8136,51,10,111
8137,32,12,3702
8138,55,11,53
8139,47,9,27868
8140,49,11,14
8141,49,15,30
8142,25,8,43
8143,47,11,27
8144,34,10,37
8145,48,6,67
8146,48,13,27
8147,49,13,11
8148,54,10,10221
8149,48,8,8
8150,48,6,9
8151,50,5,13
8152,52,7,1198
8153,55,13,321
8154,50,16,18
8155,51,12,1699
8156,47,12,1023
8157,10,5,39
8158,56,15,785
8159,52,15,14
8160,42,10,32
8161,56,14,33
8162,52,11,233
8163,41,11,26
8164,55,12,53
8165,35,15,237
8166,32,11,116
8167,48,12,17
8168,53,15,116
8169,55,13,111
8170,34,4,40
8171,52,12,1044
8172,54,8,192
8173,41,10,7
8174,45,11,121
8175,49,13,98
8176,39,11,38
8177,51,12,254
8178,50,10,75
8179,37,10,251
8180,49,14,2253
8181,58,9,21
8182,48,11,171
8183,40,12,23
8184,47,9,5936
8185,51,14,1913
8186,50,12,110065
8187,32,11,1069
8188,48,13,445
8189,40,11,66
8190,48,16,310
8191,41,9,242
8192,42,8,64
8193,45,11,42
8194,20,11,22
8195,44,9,61
8196,43,6,9
8197,43,15,981
8198,52,10,15
8199,57,11,18
8200,34,14,9
8201,54,5,488
8202,47,12,10919
8203,53,7,16
8204,46,12,15
8205,42,6,14
8206,40,10,7
8207,49,15,46
8208,23,10,216
8209,55,9,74
8210,37,13,168160
8211,42,12,10
8212,49,13,23
8213,48,10,17
8214,28,9,76
8215,47,11,208
8216,40,3,2628
8217,54,10,314
8218,41,11,16
8219,36,13,200
8220,22,12,18
8221,11,12,62
8222,52,14,63
8223,27,10,845
8224,54,13,15
8225,51,14,18
8226,51,16,40
8227,40,9,43
8228,47,11,16
8229,44,11,13809
8230,43,11,8
8231,50,6,17
8232,37,16,19
8233,52,15,13
8234,41,15,1073
8235,17,12,956
8236,50,10,26
8237,35,13,9
8238,42,12,27
8239,9,11,11
8240,52,14,71
8241,43,12,18
8242,30,7,42
8243,22,10,21
8244,52,12,2124
8245,51,11,9
8246,45,11,27
8247,53,10,13
8248,8,12,12
8249,53,6,13
8250,51,11,5577
8251,44,10,94
8252,16,7,23
8253,53,11,8
8254,50,11,1273
8255,44,8,12
8256,46,13,3116
8257,52,12,15
8258,48,12,484
8259,44,13,2095
8260,35,3,79
8261,33,10,20
8262,46,8,68
8263,41,7,10
8264,9,5,738
8265,40,13,12750
8266,48,13,38
8267,31,5,21
8268,45,7,36
8269,43,13,1601
8270,49,14,81328
8271,48,8,21
8272,27,12,1045
8273,46,10,15
8274,16,10,143
8275,41,4,16
8276,49,13,12
8277,53,11,24
8278,41,14,1900
8279,48,9,18
8280,51,12,7
8281,48,11,21
8282,59,12,15
8283,51,12,29
8284,46,12,13
8285,41,13,32
8286,50,8,188
8287,31,6,41
8288,32,7,454
8289,47,12,100
8290,58,13,6481
8291,18,10,31
8292,54,12,8
8293,55,15,813
8294,50,6,208
8295,53,10,652
8296,55,16,71
8297,34,6,14
8298,51,13,16
8299,30,11,14
8300,15,4,28
8301,46,14,33
8302,48,9,1354
8303,46,12,214
8304,46,15,40
8305,52,10,2860
8306,55,8,36
8307,20,10,22
8308,49,11,53
8309,44,12,418
8310,58,11,16
8311,45,12,129
8312,54,13,821
8313,52,12,14
8314,40,14,24
8315,48,13,27
8316,44,8,5554
8317,52,10,7
8318,33,17,23
8319,48,10,146452
8320,35,9,28
8321,54,13,38
8322,52,16,16
8323,49,12,23
8324,41,11,87
8325,29,12,21
8326,50,14,13
8327,36,9,118
8328,58,12,17
8329,29,10,15
8330,44,12,502
8331,28,8,13
8332,34,10,8
8333,44,11,160
8334,48,15,23
8335,51,9,14090
8336,51,11,7251
8337,43,12,4171
8338,20,13,11
8339,48,12,88
8340,41,11,1302
8341,50,10,16
8342,47,14,784
8343,45,11,61
8344,37,10,13108
8345,56,14,11066
8346,39,9,50
8347,50,15,10
8348,46,13,37
8349,54,11,158
8350,35,3,26
8351,52,13,14
8352,55,11,632
8353,47,14,14
8354,53,12,292
8355,51,12,23
8356,48,16,29
8357,49,10,14
8358,43,13,24
8359,17,4,276
8360,31,12,83
8361,40,6,382
8362,38,9,243
8363,47,7,132
8364,21,14,326
8365,51,15,548
8366,37,9,207
8367,33,9,45
8368,57,14,162
8369,40,12,80
8370,50,6,11
8371,54,13,8
8372,46,8,85
8373,39,11,9
8374,53,12,6470
8375,35,15,6526
8376,34,12,120
8377,56,12,10
8378,34,4,34440
8379,48,10,45
8380,53,11,27
8381,16,6,72
8382,44,11,53432
8383,50,9,45
8384,50,7,623
8385,41,11,67959
8386,42,12,18
8387,40,10,52
8388,47,11,100
8389,55,12,58
8390,36,12,21
8391,46,11,2181
8392,31,12,321
8393,48,10,58
8394,43,13,431
8395,55,15,33
8396,22,14,9
8397,50,14,31
8398,48,15,11
8399,27,13,186
8400,39,8,10
8401,46,8,473
8402,32,10,33
8403,55,9,102
8404,43,13,48
8405,50,6,53
8406,52,12,7
8407,42,12,26
8408,42,10,119
8409,44,14,5705
8410,43,14,254
8411,15,10,89
8412,50,13,167
8413,50,13,76
8414,47,9,50
8415,30,10,95
8416,47,12,1242
8417,48,14,12
8418,50,12,610
8419,50,10,8
8420,54,9,81
8421,55,12,63
8422,42,14,15849
8423,34,13,28
8424,12,6,13
8425,21,15,1480
8426,51,13,110
8427,16,7,49
8428,39,14,90
8429,44,9,31
8430,49,14,32
8431,57,12,6334
8432,29,10,7
8433,49,10,10
8434,9,10,27
8435,52,14,47
8436,34,12,36
8437,46,9,1380
8438,52,7,10
8439,43,14,69
8440,57,12,28
8441,48,14,8
8442,48,9,2774
8443,25,9,59
8444,15,5,13
8445,38,12,28
8446,52,11,1529
8447,50,10,566
8448,46,10,4295
8449,44,14,1029
8450,51,10,29
8451,19,13,119
8452,40,12,31
8453,21,11,125
8454,49,15,35
8455,51,13,189
8456,42,9,32
8457,47,12,40
8458,47,8,6
8459,53,16,23
8460,52,15,414
8461,38,14,47
8462,35,12,332
8463,53,7,23
8464,51,13,12
8465,50,15,12
8466,53,13,1387
8467,50,8,692
8468,48,14,10
8469,30,10,73
8470,50,11,479
8471,47,9,11
8472,49,12,214
8473,38,12,262
8474,47,9,222
8475,54,3,17
8476,57,11,1979
8477,36,13,38
8478,48,12,20
8479,45,14,9
8480,53,9,24
8481,47,11,2585
8482,42,12,10
8483,36,4,12
8484,39,16,1005
8485,45,15,3123
8486,27,12,527
8487,42,12,112
8488,50,10,20004
8489,44,12,8
8490,50,11,2066
8491,46,4,9
8492,27,13,156
8493,41,12,66
8494,53,9,11
8495,52,13,45
8496,55,13,25
8497,44,13,29
8498,43,8,105
8499,45,13,24
8500,59,15,26
8501,46,12,10670
8502,49,13,345
8503,45,12,121
8504,54,12,171
8505,42,12,678
8506,53,14,185
8507,33,9,378
8508,34,10,105
8509,52,13,50
8510,41,14,11
8511,45,8,37
8512,33,10,26
8513,36,10,18
8514,40,8,1417
8515,48,12,11307
8516,51,14,40
8517,53,13,755
8518,44,5,4771
8519,54,13,85
8520,42,13,8
8521,44,12,44
8522,43,16,9
8523,53,10,48
8524,53,7,10
8525,50,10,14
8526,24,12,98
8527,53,11,3060
8528,46,9,44
8529,51,13,18
8530,44,9,13
8531,53,13,713
8532,24,13,102
8533,16,13,21
8534,49,11,39
8535,47,8,20
8536,52,13,1520
8537,51,8,31
8538,49,12,183
8539,56,12,37
8540,53,13,2625
8541,57,12,21
8542,56,9,269
8543,56,16,56
8544,33,15,63
8545,44,13,10
8546,43,8,457
8547,59,13,60
8548,34,12,507
8549,51,16,9
8550,47,13,14
8551,45,9,27
8552,50,11,47
8553,52,11,29
8554,42,11,286
8555,34,11,36
8556,50,9,22
8557,30,9,77
8558,36,7,48775
8559,41,12,46
8560,51,5,7
8561,36,12,228
8562,49,7,92
8563,54,13,42
8564,54,12,1919
8565,54,9,37
8566,46,11,51
8567,48,14,97
8568,47,9,26
8569,57,16,14
8570,51,6,8732
8571,15,8,206
8572,48,10,3436
8573,54,9,598
8574,29,6,13
8575,44,12,177
8576,41,10,36
8577,14,10,36
8578,49,9,13787
8579,42,9,9
8580,28,7,13
8581,39,8,12
8582,45,14,42
8583,55,10,17
8584,37,11,57
8585,48,14,31
8586,51,10,24
8587,47,9,13
8588,26,11,8
8589,47,6,12
8590,52,11,15
8591,33,13,16
8592,21,14,35
8593,48,11,8
8594,46,4,7
8595,49,10,695
8596,56,9,85
8597,51,9,63
8598,44,10,5019
8599,49,13,726
8600,49,11,46
8601,50,12,334
8602,52,12,171
8603,41,8,2471
8604,34,11,17
8605,46,15,43
8606,55,15,27
8607,48,14,396
8608,50,10,37252
8609,44,13,20
8610,37,12,43
8611,49,10,24
8612,49,8,33
8613,49,15,2364
8614,34,5,4769
8615,46,12,11
8616,51,13,2509
8617,24,12,39
8618,51,14,483
8619,29,5,19
8620,52,12,13
8621,24,8,18
8622,50,14,54
8623,51,15,13
8624,35,13,16
8625,50,10,14002
8626,45,12,53
8627,49,11,7
8628,50,13,58
8629,57,16,218
8630,22,7,30
8631,44,9,11
8632,53,8,389
8633,54,12,527
8634,54,13,40
8635,46,14,7522
8636,41,13,11
8637,47,12,98
8638,43,14,238
8639,50,11,11179
8640,54,13,216
8641,36,15,91
8642,50,11,74
8643,58,12,39
8644,17,12,28
8645,26,9,18
8646,46,11,153
8647,40,6,10833
8648,48,12,14
8649,50,9,424
8650,30,9,20
8651,45,12,14040
8652,42,14,99
8653,41,8,547
8654,51,11,45
8655,28,10,23
8656,50,12,67
8657,51,13,7329
8658,49,16,2084
8659,48,15,2441
8660,48,13,15
8661,49,12,22
8662,50,11,1608
8663,53,13,23
8664,44,13,22
8665,53,14,9
8666,27,8,222
8667,56,13,15
8668,43,13,10455
8669,49,8,34
8670,42,14,15
8671,51,9,64
8672,39,12,26
8673,32,13,28
8674,46,12,38
8675,56,12,2877
8676,49,11,521
8677,56,5,29
8678,23,9,48
8679,48,12,431
8680,57,11,7
8681,35,7,1838
8682,34,14,61
8683,46,11,29
8684,45,15,36
8685,55,13,14
8686,44,14,1155
8687,30,13,8
8688,49,10,36
8689,55,13,33
8690,35,9,16
8691,16,12,101
8692,46,12,216
8693,52,12,41
8694,46,11,44
8695,51,13,32
8696,47,10,14
8697,28,15,146
8698,26,13,269
8699,45,15,501
8700,10,13,572
8701,50,5,150
8702,51,13,52
8703,45,12,27
8704,31,13,9
8705,22,9,25
8706,34,8,11
8707,40,8,34
8708,29,9,14
8709,33,12,27
8710,50,13,60
8711,45,10,7
8712,39,6,189
8713,43,10,26
8714,32,7,200
8715,21,15,32
8716,54,11,489
8717,47,12,49
8718,56,12,12
8719,42,12,94
8720,45,10,1536
8721,29,16,99
8722,51,12,15
8723,48,11,267
8724,51,9,117716
8725,45,9,107
8726,43,7,1082
8727,33,13,9
8728,51,7,562
8729,47,10,14
8730,48,14,34
8731,6,8,41
8732,48,10,478
8733,51,13,21
8734,51,13,745
8735,35,13,26
8736,35,9,279
8737,51,13,31
8738,47,13,251
8739,51,13,23
8740,46,15,41
8741,42,12,865
8742,48,7,9
8743,50,10,8
8744,35,11,106
8745,54,12,19
8746,51,8,116
8747,45,13,7620
8748,56,15,20945
8749,36,15,39
8750,42,10,53
8751,47,9,11566
8752,35,13,6894
8753,43,14,33
8754,40,9,159
8755,54,11,265
8756,57,13,19
8757,47,13,26
8758,53,14,12
8759,50,12,99
8760,45,10,11
8761,42,6,14
8762,31,9,28
8763,51,11,2089
8764,47,3,26
8765,31,13,1361
8766,33,11,352
8767,55,12,23
8768,51,8,70
8769,56,11,172
8770,44,8,8
8771,47,12,59
8772,51,16,74
8773,37,14,41
8774,51,12,16
8775,40,13,289
8776,47,12,53
8777,51,9,17
8778,41,10,36
8779,37,12,8
8780,50,10,40
8781,47,9,872
8782,51,12,17699
8783,45,12,24
8784,51,13,53
8785,28,9,10
8786,15,14,11
8787,32,9,7273
8788,37,14,355
8789,55,16,8
8790,43,12,16
8791,47,13,29
8792,53,11,125
8793,35,12,11
8794,57,10,7527
8795,57,13,184
8796,48,12,1108
8797,41,6,2191
8798,22,11,10
8799,26,14,44
8800,52,14,15
8801,53,13,27695
8802,47,12,18
8803,42,14,250
8804,22,13,243
8805,24,13,161
8806,48,5,21
8807,36,12,12500
8808,43,9,34
8809,46,13,81
8810,51,9,130
8811,46,12,762
8812,43,13,233
8813,50,8,29
8814,47,13,154
8815,51,11,10
8816,49,14,12102
8817,46,10,37
8818,52,10,35
8819,53,11,672
8820,45,12,17
8821,42,12,27151
8822,50,8,99
8823,49,5,22
8824,47,14,35
8825,51,13,44
8826,47,8,1297
8827,49,7,78
8828,53,13,939
8829,54,6,521
8830,61,14,29
8831,50,11,1613
8832,36,2,61
8833,46,12,3222
8834,48,10,211
8835,33,12,63
8836,49,9,1378
8837,62,11,13
8838,29,10,3300
8839,35,14,838
8840,49,15,1250
8841,48,14,67
8842,37,10,3288
8843,41,13,712
8844,23,9,15
8845,50,11,41
8846,51,6,818
8847,35,8,7
8848,47,11,102
8849,47,15,40
8850,53,15,81
8851,50,9,47
8852,52,12,17
8853,30,12,7379
8854,47,7,561
8855,29,9,28
8856,49,13,189
8857,49,13,24
8858,32,13,13
8859,45,5,18
8860,42,7,166
8861,51,11,672
8862,47,11,12
8863,9,8,280
8864,49,9,9
8865,40,13,33
8866,48,11,37
8867,35,11,26
8868,43,5,5312
8869,36,12,1382
8870,52,13,109
8871,47,11,1131
8872,38,11,38
8873,55,7,535
8874,50,13,2138
8875,54,8,41
8876,51,13,13
8877,35,11,9
8878,53,10,18
8879,47,9,66
8880,40,13,65
8881,42,4,11428
8882,52,13,2935
8883,50,10,122
8884,41,12,57
8885,52,13,74
8886,51,12,23
8887,39,11,20943
8888,55,10,1404
8889,47,13,43
8890,47,11,66
8891,58,13,1677
8892,50,13,49
8893,49,13,13
8894,24,12,45
8895,49,12,21
8896,52,14,37
8897,40,12,144
8898,46,10,11
8899,49,9,3153
8900,45,12,26
8901,54,10,263
8902,40,11,19
8903,20,9,7
8904,62,11,163
8905,46,15,85
8906,39,7,32
8907,49,10,41
8908,43,11,124
8909,48,12,33
8910,39,9,31
8911,34,14,1308
8912,48,8,113
8913,47,12,46
8914,47,13,46
8915,47,13,12777
8916,43,7,15
8917,41,10,60
8918,47,14,28
8919,9,4,201
8920,45,12,83
8921,36,9,1064
8922,47,13,11
8923,53,14,103
8924,62,8,98
8925,43,10,22
8926,45,12,53
8927,40,10,2403
8928,41,13,10
8929,50,14,1752
8930,47,16,22809
8931,59,8,108
8932,32,11,197
8933,55,13,7
8934,37,7,14
8935,49,8,685
8936,51,10,93
8937,45,6,16
8938,49,14,28
8939,10,17,13
8940,32,10,399
8941,38,10,1484
8942,52,5,335
8943,51,15,59
8944,51,14,27
8945,59,15,24
8946,52,14,30
8947,53,8,36
8948,43,7,146
8949,49,10,5911
8950,48,8,43
8951,39,9,84
8952,45,11,6
8953,48,11,36
8954,49,16,5425
8955,46,10,2405
8956,31,8,46
8957,53,14,11
8958,51,13,777
8959,41,8,20215
8960,26,4,140
8961,56,13,6
8962,29,10,55
8963,45,7,55
8964,42,10,112
8965,43,11,778
8966,44,11,1825
8967,53,11,7173
8968,48,11,2736
8969,19,12,166
8970,29,11,170
8971,40,12,33
8972,48,5,10
8973,41,7,95
8974,51,14,9
8975,47,13,10
8976,43,14,23
8977,40,12,24
8978,41,9,106
8979,32,13,9
8980,50,13,22
8981,35,11,9
8982,40,11,13
8983,47,12,50
8984,43,8,129
8985,21,9,41
8986,49,14,1191
8987,48,13,22
8988,47,13,10
8989,44,15,146
8990,47,11,18
8991,43,11,24575
8992,50,12,25
8993,52,12,1200
8994,39,12,120
8995,48,11,181
8996,24,11,359
8997,60,11,103
8998,48,7,172
8999,46,4,27
9000,52,11,26
9001,51,10,192
9002,56,16,1340
9003,24,15,10
9004,23,7,60
9005,41,10,7
9006,46,11,9
9007,43,14,3543
9008,52,15,8
9009,56,5,31
9010,52,11,30
9011,42,10,707
9012,38,9,31
9013,49,5,24
9014,32,11,31
9015,28,13,197
9016,41,11,77
9017,48,17,45
9018,43,12,22
9019,32,14,2576
9020,50,8,11335
9021,36,6,145
9022,42,11,72
9023,49,13,47
9024,41,14,27
9025,44,7,1305
9026,48,11,278
9027,48,13,4359
9028,48,11,71
9029,41,11,219
9030,48,14,10
9031,49,10,9
9032,43,10,25
9033,33,13,38
9034,18,10,500
9035,48,7,43
9036,48,13,96
9037,52,15,8
9038,54,13,8
9039,47,10,12
9040,45,13,194
9041,51,12,113
9042,45,7,36
9043,46,13,18
9044,49,13,33
9045,21,12,641
9046,57,13,9
9047,29,10,10
9048,48,11,1107
9049,10,13,17
9050,41,6,2294
9051,32,7,42
9052,55,11,22
9053,27,10,18
9054,48,11,26
9055,44,11,79
9056,40,12,1079
9057,50,12,48
9058,21,13,140
9059,20,13,33
9060,27,13,2083
9061,47,10,132
9062,43,14,1382
9063,46,8,220
9064,32,5,137
9065,18,5,27
9066,46,9,43
9067,44,6,407
9068,57,15,57
9069,21,13,465
9070,45,11,8
9071,38,12,3505
9072,43,9,2391
9073,51,11,53
9074,51,4,9
9075,52,10,1167
9076,35,7,49
9077,51,10,141
9078,44,14,41
9079,48,12,12
9080,47,12,34
9081,51,12,3746
9082,49,9,8
9083,40,14,98
9084,58,7,20
9085,50,8,241
9086,55,7,329
9087,33,14,11
9088,57,11,27
9089,53,14,1374
9090,42,11,27
9091,39,5,78
9092,46,9,10
9093,49,7,25
9094,38,14,45
9095,37,11,11795
9096,44,13,17424
9097,17,12,11
9098,44,6,10675
9099,41,12,44
9100,41,11,114
9101,45,8,35
9102,30,11,81
9103,47,11,8
9104,52,15,41
9105,48,14,100
9106,47,10,73
9107,42,13,59
9108,53,11,21
9109,30,12,29
9110,46,9,87
9111,47,12,206
9112,52,14,26
9113,50,11,643
9114,40,10,13
9115,32,11,23
9116,18,14,67
9117,52,11,77
9118,48,14,20
9119,32,13,5646
9120,47,12,79
9121,50,12,13
9122,47,12,236
9123,43,12,46
9124,53,15,18
9125,42,11,82
9126,28,13,31
9127,30,10,23
9128,49,12,2881
9129,53,13,289
9130,43,12,44
9131,39,9,92
9132,57,7,10
9133,19,11,95
9134,38,14,23
9135,50,12,202
9136,52,12,28410
9137,44,9,13
9138,51,10,66
9139,55,14,13
9140,49,9,42
9141,51,5,122
9142,53,7,455
9143,34,11,21
9144,49,11,34
9145,53,9,599
9146,43,9,12
9147,49,7,28
9148,40,7,107
9149,52,12,218
9150,55,14,20
9151,53,9,3164
9152,44,8,28
9153,46,9,28
9154,50,7,1257
9155,48,11,7
9156,45,9,8
9157,48,11,3934
9158,28,15,432
9159,57,11,556
9160,43,10,73
9161,26,12,18
9162,43,5,491
9163,47,14,74
9164,49,10,2315
9165,45,14,91
9166,48,15,89
9167,53,12,23
9168,31,7,39
9169,51,12,40
9170,49,13,8
9171,57,11,29
9172,46,10,24
9173,44,13,43
9174,23,3,33
9175,60,9,35
9176,44,12,33
9177,52,10,44
9178,52,11,23
9179,43,14,14
9180,45,11,18
9181,57,12,11859
9182,31,11,32
9183,52,5,110
9184,45,11,215
9185,32,9,17
9186,53,14,863
9187,49,12,668
9188,25,15,23
9189,26,8,8
9190,42,14,118
9191,46,12,226
9192,54,11,117
9193,48,13,101
9194,52,12,661
9195,54,10,4242
9196,38,12,2087
9197,49,6,88
9198,46,5,34
9199,63,11,14
9200,50,14,1264
9201,35,8,4455
9202,49,8,14
9203,50,14,10
9204,51,10,774
9205,45,10,7
9206,15,12,1135
9207,48,17,15262
9208,49,12,5362
9209,56,4,32
9210,42,11,4721
9211,49,13,8
9212,49,4,52
9213,55,15,29
9214,47,11,20
9215,46,12,112
9216,49,11,19
9217,25,11,16
9218,32,11,1329
9219,54,14,36
9220,39,14,24
9221,47,13,1921
9222,48,12,221
9223,42,9,451
